time,EXT_TMP,EXT_WIND_DIRECT,EXT_WIND_SPEED,INT_CO2,INT_REL_HD,INT_TMP,MAX_EXT_TMP,MIN_EXT_TMP
2021-08-05 16:30:00+00:00,31.35,90.0,1.82,307.2,65.86,21.66,31.6,31.1
2021-08-05 16:40:00+00:00,31.36,90.0,2.35,309.0,65.91,21.61,31.7,31.1
2021-08-05 16:50:00+00:00,31.32,90.0,2.53,311.8,65.96,21.45,31.5,31.2
2021-08-05 17:00:00+00:00,31.88,90.0,0.05,309.92,66.83,32.56,32.0,31.1
2021-08-05 17:10:00+00:00,31.17,90.0,1.69,314.2,66.46,21.06,31.4,30.8
2021-08-05 17:20:00+00:00,31.46,90.0,1.24,305.9,66.17,21.19,31.7,31.2
2021-08-05 17:30:00+00:00,31.4,90.0,1.89,307.5,66.18,21.1,31.6,31.2
2021-08-05 17:40:00+00:00,31.16,90.0,1.51,320.1,66.47,20.74,31.5,30.8
2021-08-05 17:50:00+00:00,30.74,90.0,1.65,321.2,66.51,20.49,31.0,30.5
2021-08-05 18:00:00+00:00,31.32,90.0,0.0,254.83,68.75,31.92,30.8,30.3
2021-08-05 18:10:00+00:00,30.18,90.0,1.13,316.4,66.24,20.37,30.3,30.0
2021-08-05 18:20:00+00:00,30.03,90.0,1.49,322.0,65.87,20.34,30.4,29.6
2021-08-05 18:30:00+00:00,29.41,90.0,1.88,332.8,66.27,19.82,29.7,29.1
2021-08-05 18:40:00+00:00,29.23,90.0,1.44,333.5,66.45,19.57,29.4,29.0
2021-08-05 18:50:00+00:00,28.74,90.0,0.9,337.0,66.65,19.28,29.1,28.6
2021-08-05 19:00:00+00:00,28.2,90.0,0.0,294.17,73.92,29.63,29.2,28.8
2021-08-05 19:10:00+00:00,28.57,90.0,0.94,338.86,66.49,19.12,28.8,28.2
2021-08-05 19:20:00+00:00,28.0,90.0,1.47,341.0,66.64,18.9,28.2,27.7
2021-08-05 19:30:00+00:00,27.62,90.0,0.68,345.3,66.66,18.59,27.8,27.5
2021-08-05 19:40:00+00:00,27.49,90.0,0.59,346.3,66.67,18.35,27.7,27.4
2021-08-05 19:50:00+00:00,27.47,90.0,0.57,349.7,66.65,18.21,27.5,27.3
2021-08-05 20:00:00+00:00,26.28,90.0,0.31,338.58,78.42,27.93,27.4,27.1
2021-08-05 20:10:00+00:00,27.13,90.0,0.23,356.0,66.67,17.97,27.3,27.0
2021-08-05 20:20:00+00:00,27.08,90.0,0.0,365.2,66.67,17.84,27.4,26.8
2021-08-05 20:30:00+00:00,27.36,90.0,0.0,373.2,66.67,17.71,27.6,27.1
2021-08-05 20:40:00+00:00,27.12,90.0,0.0,371.6,66.63,17.64,27.5,26.6
2021-08-05 20:50:00+00:00,26.69,90.0,0.0,369.6,66.49,17.64,26.8,26.5
2021-08-05 21:00:00+00:00,25.3,90.0,0.21,367.25,80.92,26.93,26.7,26.4
2021-08-05 21:10:00+00:00,26.28,90.0,0.0,373.5,66.46,17.55,26.5,26.0
2021-08-05 21:20:00+00:00,26.21,90.0,0.0,373.4,66.55,17.42,26.5,25.8
2021-08-05 21:30:00+00:00,26.1,90.0,0.37,375.4,66.46,17.36,26.3,26.0
2021-08-05 21:40:00+00:00,25.9,90.0,0.88,376.6,66.51,17.24,26.1,25.7
2021-08-05 21:50:00+00:00,25.72,90.0,0.54,383.1,66.58,17.12,26.0,25.3
2021-08-05 22:00:00+00:00,24.91,90.0,0.23,374.25,81.25,26.4,25.7,25.3
2021-08-05 22:10:00+00:00,25.47,90.0,0.29,391.8,66.65,16.99,25.7,25.2
2021-08-05 22:30:00+00:00,25.35,90.0,0.59,399.8,66.52,16.87,25.5,25.2
2021-08-05 22:40:00+00:00,25.23,90.0,0.39,398.67,66.6,16.83,25.4,25.0
2021-08-05 22:50:00+00:00,25.16,90.0,0.59,399.5,66.56,16.78,25.4,25.0
2021-08-05 23:00:00+00:00,24.38,90.0,0.15,395.5,82.08,25.99,25.3,24.9
2021-08-05 23:10:00+00:00,25.04,90.0,0.43,399.9,66.45,16.67,25.3,24.9
2021-08-05 23:20:00+00:00,24.92,90.0,0.29,402.0,66.51,16.58,25.3,24.6
2021-08-05 23:30:00+00:00,24.76,90.0,0.19,406.2,66.55,16.51,25.1,24.5
2021-08-05 23:40:00+00:00,24.71,90.0,0.07,402.1,66.58,16.41,25.0,24.6
2021-08-05 23:50:00+00:00,24.62,90.0,0.13,399.1,66.46,16.43,24.8,24.4
2021-08-06 00:00:00+00:00,23.93,90.0,0.02,401.92,82.58,25.64,24.7,24.3
2021-08-06 00:10:00+00:00,24.39,90.0,0.28,405.7,66.5,16.26,24.7,24.0
2021-08-06 00:20:00+00:00,24.15,90.0,0.17,410.6,66.52,16.16,24.4,23.8
2021-08-06 00:30:00+00:00,24.17,90.0,0.82,409.1,66.48,16.17,24.4,23.9
2021-08-06 00:40:00+00:00,24.26,90.0,0.68,402.8,66.39,16.16,24.5,24.0
2021-08-06 00:50:00+00:00,24.31,90.0,0.56,398.3,66.34,16.15,24.6,24.2
2021-08-06 01:00:00+00:00,23.53,90.0,0.0,421.5,83.0,25.33,24.4,24.1
2021-08-06 01:20:00+00:00,23.91,90.0,0.06,406.1,66.5,15.92,24.2,23.6
2021-08-06 01:30:00+00:00,23.69,90.0,0.0,408.22,66.11,15.96,23.9,23.4
2021-08-06 01:40:00+00:00,23.58,90.0,0.0,415.7,66.18,15.82,23.8,23.4
2021-08-06 01:50:00+00:00,23.62,90.0,0.4,415.8,66.59,15.8,23.8,23.4
2021-08-06 02:00:00+00:00,23.36,90.0,0.0,437.08,83.25,25.13,23.8,23.3
2021-08-06 02:10:00+00:00,23.6,90.0,0.25,410.6,66.31,15.73,24.0,23.3
2021-08-06 02:20:00+00:00,23.5,90.0,0.23,414.0,66.26,15.68,23.7,23.3
2021-08-06 02:30:00+00:00,23.49,90.0,0.15,413.4,66.42,15.56,23.8,23.1
2021-08-06 02:40:00+00:00,23.47,90.0,0.0,415.5,66.56,15.53,23.7,23.1
2021-08-06 02:50:00+00:00,23.4,90.0,0.09,426.8,66.29,15.55,23.6,23.1
2021-08-06 03:00:00+00:00,23.25,90.0,0.0,436.0,83.33,25.13,23.3,22.8
2021-08-06 03:10:00+00:00,23.16,90.0,0.17,434.2,66.41,15.36,23.5,22.9
2021-08-06 03:30:00+00:00,22.84,270.0,0.0,472.89,66.48,15.26,23.0,22.7
2021-08-06 03:40:00+00:00,22.89,270.0,0.0,475.8,66.49,15.28,23.2,22.7
2021-08-06 03:50:00+00:00,22.94,270.0,0.08,477.2,66.57,15.24,23.2,22.7
2021-08-06 04:00:00+00:00,23.11,270.0,0.0,464.75,83.58,24.98,23.2,22.5
2021-08-06 04:10:00+00:00,22.84,270.0,0.0,478.9,66.53,15.29,23.2,22.6
2021-08-06 04:20:00+00:00,22.85,270.0,0.0,483.4,66.57,15.24,23.1,22.7
2021-08-06 04:30:00+00:00,22.68,270.0,0.0,477.2,66.62,15.22,23.1,22.5
2021-08-06 04:40:00+00:00,22.56,270.0,0.0,480.44,66.44,15.23,23.1,22.2
2021-08-06 04:50:00+00:00,22.68,270.0,0.0,482.4,66.57,15.15,22.8,22.5
2021-08-06 05:00:00+00:00,23.18,270.0,0.0,465.17,83.92,25.03,23.2,22.7
2021-08-06 05:10:00+00:00,22.57,270.0,0.0,490.9,66.58,15.15,22.8,22.2
2021-08-06 05:20:00+00:00,22.65,90.0,0.0,461.1,66.56,15.21,22.8,22.4
2021-08-06 05:30:00+00:00,22.51,90.0,0.0,442.8,66.34,15.21,22.8,22.2
2021-08-06 05:40:00+00:00,22.62,90.0,0.0,437.0,66.01,15.25,22.9,22.4
2021-08-06 05:50:00+00:00,22.7,90.0,0.0,435.5,66.26,15.3,22.9,22.5
2021-08-06 06:00:00+00:00,23.04,90.0,0.0,466.08,83.92,24.93,22.8,22.4
2021-08-06 06:10:00+00:00,22.79,90.0,0.51,431.3,66.28,15.26,23.1,22.5
2021-08-06 06:20:00+00:00,22.78,90.0,0.65,427.6,65.82,15.33,23.1,22.5
2021-08-06 06:30:00+00:00,22.98,90.0,0.4,424.9,65.75,15.37,23.3,22.7
2021-08-06 06:40:00+00:00,23.09,270.0,0.5,420.7,65.9,15.45,23.4,22.8
2021-08-06 06:50:00+00:00,23.49,270.0,0.33,412.1,65.83,15.69,24.0,23.2
2021-08-06 07:00:00+00:00,24.79,270.0,0.0,409.0,82.33,25.97,24.3,23.7
2021-08-06 07:10:00+00:00,23.99,270.0,0.36,409.4,64.93,16.2,24.5,23.8
2021-08-06 07:20:00+00:00,24.37,270.0,0.43,398.5,64.29,16.35,24.6,24.1
2021-08-06 07:30:00+00:00,24.26,270.0,0.7,395.3,64.48,16.48,24.5,23.9
2021-08-06 07:40:00+00:00,24.7,270.0,0.44,386.8,63.81,16.68,25.3,24.2
2021-08-06 07:50:00+00:00,25.79,270.0,0.05,373.1,63.62,16.85,26.4,25.3
2021-08-06 08:00:00+00:00,26.93,270.0,0.14,340.75,74.0,28.93,26.4,25.1
2021-08-06 08:10:00+00:00,26.2,270.0,0.18,362.4,63.33,17.06,26.8,25.4
2021-08-06 08:20:00+00:00,25.98,270.0,0.4,364.6,63.25,17.24,26.2,25.8
2021-08-06 08:30:00+00:00,25.88,270.0,0.4,366.3,63.16,17.43,26.1,25.6
2021-08-06 08:40:00+00:00,26.15,270.0,0.31,363.1,63.37,17.51,26.5,25.7
2021-08-06 08:50:00+00:00,27.26,270.0,0.18,358.5,63.46,17.81,28.0,26.3
2021-08-06 09:00:00+00:00,28.4,270.0,1.85,306.83,68.92,31.03,29.3,28.2
2021-08-06 09:10:00+00:00,29.17,270.0,0.35,340.2,62.48,18.71,29.9,28.3
2021-08-06 09:20:00+00:00,28.43,270.0,0.47,338.4,63.21,19.01,29.2,27.9
2021-08-06 09:30:00+00:00,28.8,270.0,0.79,328.4,62.91,19.3,29.4,27.8
2021-08-06 09:40:00+00:00,28.65,270.0,0.43,326.4,64.55,19.25,29.8,27.8
2021-08-06 09:50:00+00:00,30.14,270.0,0.79,316.2,62.73,19.61,31.1,28.9
2021-08-06 10:00:00+00:00,30.93,270.0,2.72,274.42,67.83,33.04,30.7,28.6
2021-08-06 10:10:00+00:00,29.29,270.0,1.08,315.4,63.41,20.32,29.8,28.7
2021-08-06 10:20:00+00:00,30.39,270.0,0.52,288.9,63.79,20.74,31.1,29.7
2021-08-06 10:30:00+00:00,29.44,90.0,1.1,268.9,64.89,21.19,29.6,29.2
2021-08-06 10:40:00+00:00,30.02,90.0,1.12,302.4,62.53,20.94,30.2,29.8
2021-08-06 10:50:00+00:00,29.83,90.0,1.56,308.0,65.22,20.54,30.3,29.6
2021-08-06 11:00:00+00:00,32.32,90.0,3.44,261.67,68.92,33.4,30.2,29.5
2021-08-06 11:10:00+00:00,29.61,90.0,0.7,302.2,65.59,19.8,30.4,29.2
2021-08-06 11:20:00+00:00,29.29,90.0,1.2,299.0,65.27,19.5,29.6,29.0
2021-08-06 11:30:00+00:00,30.74,90.0,0.78,308.2,65.69,20.04,31.9,29.6
2021-08-06 11:40:00+00:00,32.43,270.0,0.35,302.7,64.49,20.87,33.2,31.8
2021-08-06 11:50:00+00:00,31.73,90.0,0.45,299.8,65.58,20.91,32.2,31.4
2021-08-06 12:00:00+00:00,33.19,90.0,1.74,238.67,66.75,33.83,32.0,31.4
2021-08-06 12:10:00+00:00,31.69,270.0,0.32,300.6,65.45,19.67,32.1,31.4
2021-08-06 12:20:00+00:00,31.74,270.0,0.14,286.0,66.05,19.62,32.1,31.3
2021-08-06 12:30:00+00:00,31.71,270.0,0.11,300.1,65.63,19.46,32.2,31.2
2021-08-06 12:40:00+00:00,31.17,270.0,0.02,290.0,66.67,19.58,31.3,31.0
2021-08-06 12:50:00+00:00,30.02,90.0,1.49,288.8,66.45,20.1,30.8,29.6
2021-08-06 13:00:00+00:00,33.54,90.0,1.93,274.25,68.33,34.27,30.6,29.5
2021-08-06 13:10:00+00:00,30.81,90.0,1.61,297.7,63.75,20.59,31.5,30.3
2021-08-06 13:20:00+00:00,30.5,90.0,2.54,293.2,64.01,21.09,30.8,30.1
2021-08-06 13:30:00+00:00,30.2,90.0,2.06,307.0,65.44,20.18,30.4,30.0
2021-08-06 13:40:00+00:00,29.56,90.0,3.43,313.2,65.96,19.49,30.2,28.4
2021-08-06 13:50:00+00:00,28.7,90.0,3.69,312.3,65.49,19.47,29.5,28.2
2021-08-06 14:00:00+00:00,33.53,90.0,1.37,333.75,65.33,34.09,28.9,27.5
2021-08-06 14:10:00+00:00,27.35,90.0,1.77,311.9,66.32,18.7,27.6,27.2
2021-08-06 14:20:00+00:00,27.35,90.0,1.61,304.9,66.27,18.45,27.7,27.0
2021-08-06 14:30:00+00:00,27.93,270.0,0.43,309.6,66.29,18.05,28.4,27.4
2021-08-06 14:40:00+00:00,27.59,270.0,0.14,316.5,66.54,17.84,27.7,27.3
2021-08-06 14:50:00+00:00,27.93,270.0,0.08,316.0,65.3,17.96,28.2,27.8
2021-08-06 15:00:00+00:00,33.17,270.0,0.14,271.75,62.42,34.43,28.2,27.1
2021-08-06 15:10:00+00:00,27.16,90.0,0.88,322.9,66.08,17.96,27.5,26.9
2021-08-06 15:20:00+00:00,26.9,90.0,2.07,323.3,66.1,17.97,27.1,26.7
2021-08-06 15:30:00+00:00,26.98,90.0,1.74,305.7,65.33,18.53,27.1,26.8
2021-08-06 15:40:00+00:00,27.59,90.0,2.05,313.8,63.14,19.13,27.8,27.3
2021-08-06 15:50:00+00:00,27.53,90.0,1.58,313.4,65.27,19.1,27.9,27.1
2021-08-06 16:00:00+00:00,31.43,90.0,1.86,246.5,69.92,31.86,27.9,27.4
2021-08-06 16:10:00+00:00,27.88,90.0,1.48,314.5,65.35,19.21,28.2,27.4
2021-08-06 16:20:00+00:00,27.88,90.0,1.22,307.7,65.84,19.47,28.4,27.5
2021-08-06 16:30:00+00:00,28.4,90.0,0.94,305.9,65.33,19.71,29.3,27.5
2021-08-06 16:40:00+00:00,28.34,90.0,0.81,314.5,65.76,19.39,28.7,28.0
2021-08-06 16:50:00+00:00,28.48,90.0,0.51,313.7,66.0,18.98,28.8,28.1
2021-08-06 17:00:00+00:00,30.38,90.0,3.18,264.0,73.83,31.03,29.4,28.1
2021-08-06 17:10:00+00:00,28.72,90.0,0.74,308.7,66.18,19.2,29.1,28.2
2021-08-06 17:20:00+00:00,28.67,90.0,0.58,315.4,66.55,19.07,29.2,28.3
2021-08-06 17:30:00+00:00,28.57,90.0,0.5,316.4,66.02,18.91,29.0,28.2
2021-08-06 17:40:00+00:00,28.54,90.0,0.63,317.3,65.8,18.84,28.7,28.4
2021-08-06 17:50:00+00:00,28.21,90.0,1.37,318.4,65.68,18.7,28.4,28.0
2021-08-06 18:00:00+00:00,27.78,90.0,1.95,277.58,66.08,29.17,29.0,28.5
2021-08-06 18:10:00+00:00,27.99,90.0,0.77,317.0,66.45,18.54,28.1,27.7
2021-08-06 18:20:00+00:00,27.62,90.0,0.77,319.6,66.04,18.42,27.8,27.5
2021-08-06 18:30:00+00:00,27.62,90.0,0.14,325.0,66.39,18.3,27.8,27.4
2021-08-06 18:40:00+00:00,27.19,270.0,0.5,321.5,66.53,18.17,27.6,26.8
2021-08-06 18:50:00+00:00,27.12,270.0,0.17,325.9,66.63,17.95,27.3,26.9
2021-08-06 19:00:00+00:00,23.44,270.0,0.68,306.67,80.75,26.52,26.7,26.2
2021-08-06 19:10:00+00:00,26.23,270.0,0.11,340.5,66.56,17.54,26.4,25.9
2021-08-06 19:20:00+00:00,26.01,270.0,0.05,341.8,66.58,17.32,26.2,25.7
2021-08-06 19:30:00+00:00,25.46,270.0,0.36,345.7,66.34,17.07,25.7,25.3
2021-08-06 19:40:00+00:00,25.19,270.0,0.12,349.1,66.49,16.87,25.4,25.0
2021-08-06 19:50:00+00:00,24.98,270.0,0.08,350.2,66.46,16.71,25.2,24.7
2021-08-06 20:00:00+00:00,21.82,270.0,0.91,326.08,93.75,24.52,24.9,24.5
2021-08-06 20:10:00+00:00,24.68,270.0,0.03,358.6,66.59,16.45,24.9,24.4
2021-08-06 20:20:00+00:00,24.56,90.0,0.0,360.9,66.63,16.35,24.7,24.4
2021-08-06 20:30:00+00:00,24.58,90.0,0.37,363.8,66.5,16.37,24.7,24.5
2021-08-06 20:40:00+00:00,24.54,90.0,0.63,362.2,66.25,16.37,24.8,24.4
2021-08-06 20:50:00+00:00,24.4,90.0,0.68,360.0,66.4,16.33,24.6,24.3
2021-08-06 21:00:00+00:00,21.42,90.0,0.13,349.5,93.42,23.72,24.4,24.2
2021-08-06 21:10:00+00:00,24.39,90.0,0.82,365.6,66.52,16.22,24.5,24.3
2021-08-06 21:20:00+00:00,24.48,90.0,0.28,370.3,66.55,16.21,24.6,24.3
2021-08-06 21:30:00+00:00,24.51,90.0,0.23,367.6,66.52,16.17,24.7,24.3
2021-08-06 21:40:00+00:00,24.33,90.0,0.0,370.2,66.43,16.11,24.5,24.2
2021-08-06 21:50:00+00:00,24.08,90.0,0.33,374.5,66.64,16.0,24.3,23.8
2021-08-06 22:00:00+00:00,21.15,90.0,0.07,357.0,92.83,23.41,24.2,23.7
2021-08-06 22:10:00+00:00,23.78,90.0,0.86,371.2,66.36,15.92,24.1,23.6
2021-08-06 22:20:00+00:00,23.99,90.0,0.38,368.5,66.09,15.92,24.2,23.8
2021-08-06 22:30:00+00:00,23.81,90.0,0.18,370.6,66.14,15.89,24.1,23.6
2021-08-06 22:40:00+00:00,23.64,90.0,0.04,379.4,66.52,15.75,24.1,23.4
2021-08-06 22:50:00+00:00,23.56,90.0,0.2,379.6,66.39,15.69,23.8,23.4
2021-08-06 23:00:00+00:00,21.18,90.0,0.0,359.58,92.67,23.19,23.7,23.2
2021-08-06 23:10:00+00:00,23.21,90.0,0.2,383.7,66.38,15.47,23.4,23.0
2021-08-06 23:20:00+00:00,23.14,90.0,0.12,388.1,66.44,15.43,23.3,22.9
2021-08-06 23:30:00+00:00,23.07,270.0,0.15,386.7,66.38,15.4,23.3,22.9
2021-08-06 23:40:00+00:00,22.91,270.0,0.04,401.6,66.64,15.33,23.0,22.7
2021-08-06 23:50:00+00:00,22.69,270.0,0.01,410.4,66.63,15.27,22.9,22.5
2021-08-07 00:00:00+00:00,21.08,270.0,0.0,370.17,92.25,23.21,22.8,22.5
2021-08-07 00:10:00+00:00,22.7,270.0,0.1,399.5,66.61,15.15,23.0,22.5
2021-08-07 00:20:00+00:00,22.69,90.0,0.22,398.2,66.66,15.11,22.9,22.5
2021-08-07 00:30:00+00:00,22.61,90.0,0.0,400.5,66.36,15.11,22.9,22.2
2021-08-07 00:40:00+00:00,22.46,90.0,0.12,403.7,66.42,15.07,22.9,22.1
2021-08-07 00:50:00+00:00,22.53,90.0,0.09,404.9,66.42,15.08,22.7,22.4
2021-08-07 01:00:00+00:00,21.19,90.0,0.0,374.17,92.5,23.09,22.8,22.2
2021-08-07 01:10:00+00:00,22.28,90.0,0.0,419.7,66.64,14.91,22.7,22.0
2021-08-07 01:20:00+00:00,22.18,90.0,0.05,422.0,66.58,14.89,22.4,21.9
2021-08-07 01:30:00+00:00,22.09,90.0,0.0,425.4,66.13,14.94,22.4,21.8
2021-08-07 01:40:00+00:00,22.13,90.0,0.17,427.0,66.42,14.86,22.3,21.9
2021-08-07 01:50:00+00:00,21.99,90.0,0.0,430.0,66.47,14.8,22.2,21.7
2021-08-07 02:00:00+00:00,21.34,270.0,0.06,379.0,92.0,23.23,22.2,21.8
2021-08-07 02:10:00+00:00,21.87,270.0,0.0,431.3,66.34,14.65,22.1,21.7
2021-08-07 02:20:00+00:00,21.78,270.0,0.03,433.5,66.51,14.63,22.1,21.6
2021-08-07 02:30:00+00:00,21.76,270.0,0.05,440.4,66.29,14.65,22.0,21.6
2021-08-07 02:40:00+00:00,21.68,270.0,0.04,444.2,66.3,14.53,22.0,21.5
2021-08-07 02:50:00+00:00,21.49,270.0,0.0,447.6,66.37,14.45,21.8,21.3
2021-08-07 03:00:00+00:00,20.97,270.0,0.0,395.25,93.08,23.05,21.7,21.1
2021-08-07 03:10:00+00:00,21.3,270.0,0.0,443.6,66.43,14.36,21.7,21.0
2021-08-07 03:20:00+00:00,21.25,270.0,0.03,441.6,66.46,14.29,21.5,20.9
2021-08-07 03:30:00+00:00,21.14,270.0,0.03,440.9,66.47,14.19,21.3,20.8
2021-08-07 03:40:00+00:00,20.97,270.0,0.0,439.7,66.49,14.16,21.2,20.7
2021-08-07 03:50:00+00:00,20.97,270.0,0.0,444.2,66.3,14.17,21.2,20.8
2021-08-07 04:00:00+00:00,20.46,270.0,0.0,424.17,93.0,22.59,21.4,20.6
2021-08-07 04:10:00+00:00,21.04,270.0,0.0,453.5,66.18,14.23,21.2,20.9
2021-08-07 04:20:00+00:00,20.97,270.0,0.0,441.7,66.36,14.18,21.3,20.7
2021-08-07 04:30:00+00:00,20.81,270.0,0.23,450.4,66.1,14.1,21.1,20.6
2021-08-07 04:40:00+00:00,20.87,270.0,0.0,430.1,66.33,14.03,21.2,20.6
2021-08-07 04:50:00+00:00,20.88,270.0,0.2,433.4,66.31,14.1,21.1,20.6
2021-08-07 05:00:00+00:00,20.46,90.0,0.18,480.17,93.0,22.58,21.2,20.5
2021-08-07 05:10:00+00:00,20.69,90.0,0.22,417.0,66.58,13.94,20.9,20.2
2021-08-07 05:20:00+00:00,20.45,90.0,0.21,417.2,66.15,13.87,20.7,20.3
2021-08-07 05:30:00+00:00,20.35,90.0,0.14,417.0,66.08,13.81,20.6,20.1
2021-08-07 05:40:00+00:00,20.14,90.0,0.57,419.5,65.99,13.78,20.5,20.0
2021-08-07 05:50:00+00:00,20.13,90.0,0.94,418.3,65.96,13.71,20.3,19.9
2021-08-07 06:00:00+00:00,20.59,90.0,0.03,435.25,92.92,22.8,20.3,19.9
2021-08-07 06:10:00+00:00,20.1,90.0,0.92,410.4,65.85,13.54,20.4,19.8
2021-08-07 06:20:00+00:00,20.26,90.0,0.5,399.1,65.85,13.54,20.7,19.9
2021-08-07 06:30:00+00:00,20.26,90.0,0.02,395.8,66.06,13.57,20.5,20.0
2021-08-07 06:40:00+00:00,20.33,90.0,0.05,399.4,66.02,13.64,20.5,20.2
2021-08-07 06:50:00+00:00,20.33,90.0,0.23,395.8,65.85,13.78,20.5,20.1
2021-08-07 07:00:00+00:00,21.51,90.0,0.0,399.75,91.5,23.62,21.3,20.3
2021-08-07 07:10:00+00:00,21.31,90.0,0.03,392.5,65.18,14.13,21.8,21.0
2021-08-07 07:20:00+00:00,22.38,90.0,0.2,391.1,65.05,14.34,23.1,21.8
2021-08-07 07:30:00+00:00,23.6,90.0,0.07,385.1,64.31,14.65,24.0,23.3
2021-08-07 07:40:00+00:00,23.67,270.0,0.18,382.7,63.66,14.95,24.0,23.3
2021-08-07 07:50:00+00:00,23.41,270.0,0.24,384.0,63.37,15.28,23.7,23.1
2021-08-07 08:00:00+00:00,24.69,270.0,0.09,344.17,89.0,27.2,24.0,23.2
2021-08-07 08:10:00+00:00,23.63,270.0,0.44,376.9,62.42,15.87,24.2,23.2
2021-08-07 08:20:00+00:00,23.95,270.0,0.75,372.8,62.6,16.08,24.9,23.1
2021-08-07 08:30:00+00:00,24.37,270.0,0.42,372.8,63.31,16.33,25.0,23.4
2021-08-07 08:40:00+00:00,25.64,270.0,0.29,366.1,63.19,16.72,26.2,25.4
2021-08-07 08:50:00+00:00,25.65,270.0,0.35,358.8,62.97,16.93,26.0,25.4
2021-08-07 09:00:00+00:00,26.6,270.0,0.99,297.67,91.83,30.24,25.7,24.2
2021-08-07 09:10:00+00:00,24.95,270.0,0.66,360.8,62.66,17.48,25.6,24.6
2021-08-07 09:20:00+00:00,25.35,270.0,1.02,353.2,62.89,17.75,25.5,25.1
2021-08-07 09:30:00+00:00,26.56,270.0,0.52,345.8,63.86,18.0,27.6,25.6
2021-08-07 09:40:00+00:00,27.18,270.0,0.46,338.7,63.51,18.31,28.4,26.5
2021-08-07 09:50:00+00:00,27.01,270.0,0.79,330.5,64.22,18.65,28.3,26.3
2021-08-07 10:00:00+00:00,29.66,270.0,2.04,293.92,94.17,31.51,27.8,27.0
2021-08-07 10:10:00+00:00,29.86,270.0,0.38,316.5,64.24,19.13,30.6,28.2
2021-08-07 10:20:00+00:00,30.63,270.0,0.37,314.5,63.43,19.29,31.3,30.2
2021-08-07 10:30:00+00:00,30.83,270.0,0.41,313.4,64.79,19.69,31.7,29.9
2021-08-07 10:40:00+00:00,30.76,90.0,0.57,314.4,64.83,19.85,32.0,29.4
2021-08-07 10:50:00+00:00,30.48,90.0,0.88,293.1,65.95,19.96,31.9,28.8
2021-08-07 11:00:00+00:00,30.66,90.0,1.78,277.17,94.0,32.51,30.1,28.7
2021-08-07 11:10:00+00:00,28.75,90.0,1.14,290.6,65.96,20.2,29.2,28.4
2021-08-07 11:20:00+00:00,29.05,90.0,1.18,295.3,66.02,19.95,29.6,28.4
2021-08-07 11:30:00+00:00,29.34,90.0,1.4,309.1,64.87,20.12,29.7,28.7
2021-08-07 11:40:00+00:00,29.87,90.0,1.37,303.6,65.11,20.33,30.2,29.5
2021-08-07 11:50:00+00:00,28.96,90.0,1.52,296.1,65.92,20.12,29.3,28.6
2021-08-07 12:00:00+00:00,31.83,90.0,1.05,260.58,93.75,33.1,30.0,28.8
2021-08-07 12:10:00+00:00,29.65,90.0,1.62,293.6,65.48,20.48,30.1,29.2
2021-08-07 12:20:00+00:00,29.55,90.0,1.87,299.9,66.01,19.97,30.0,29.3
2021-08-07 12:30:00+00:00,29.88,90.0,1.27,298.8,65.03,20.0,31.0,29.2
2021-08-07 12:40:00+00:00,29.72,90.0,1.78,316.9,66.35,19.7,30.5,29.5
2021-08-07 12:50:00+00:00,29.68,90.0,1.96,304.5,65.87,19.56,30.4,29.3
2021-08-07 13:00:00+00:00,32.14,90.0,0.95,239.25,93.33,33.07,30.6,30.1
2021-08-07 13:10:00+00:00,30.49,90.0,1.75,314.2,65.38,20.29,30.9,30.1
2021-08-07 13:20:00+00:00,30.8,90.0,1.25,299.9,66.09,20.48,31.7,30.1
2021-08-07 13:30:00+00:00,30.65,90.0,1.72,299.2,66.07,20.27,32.1,30.2
2021-08-07 13:40:00+00:00,30.68,90.0,1.3,302.4,65.73,20.52,31.1,30.2
2021-08-07 13:50:00+00:00,30.56,90.0,1.58,300.3,65.5,20.62,30.9,30.3
2021-08-07 14:00:00+00:00,32.36,90.0,0.6,261.33,91.67,33.97,31.1,30.2
2021-08-07 14:10:00+00:00,30.66,90.0,2.69,294.9,65.96,21.04,31.0,30.2
2021-08-07 14:20:00+00:00,30.57,90.0,1.85,291.8,66.16,20.92,30.9,30.2
2021-08-07 14:30:00+00:00,30.84,90.0,1.57,284.3,66.18,21.02,31.4,30.5
2021-08-07 14:40:00+00:00,30.67,90.0,1.69,303.3,65.74,20.72,31.1,30.4
2021-08-07 14:50:00+00:00,30.18,90.0,1.52,288.8,65.64,20.28,30.4,29.9
2021-08-07 15:00:00+00:00,31.74,90.0,0.72,252.83,94.17,33.05,30.7,30.2
2021-08-07 15:10:00+00:00,31.03,90.0,1.2,277.6,66.38,20.78,31.3,30.4
2021-08-07 15:20:00+00:00,30.74,90.0,1.29,285.9,66.25,20.73,31.1,30.5
2021-08-07 15:30:00+00:00,29.98,90.0,1.82,290.5,64.23,20.53,30.5,29.6
2021-08-07 15:40:00+00:00,30.05,90.0,1.46,288.2,66.39,20.43,30.4,29.7
2021-08-07 15:50:00+00:00,30.24,90.0,1.5,293.0,66.01,20.16,30.5,30.0
2021-08-07 16:00:00+00:00,31.03,90.0,0.21,255.92,93.42,32.45,30.3,29.7
2021-08-07 16:10:00+00:00,30.19,90.0,1.81,287.9,65.47,20.1,30.5,30.0
